"Record Length",10002,"Points",-1.000898e-05,9.72
"Sample Interval",1e-08,s,-9.998978e-06,9.88
"Trigger Point",1000,"Samples",-9.988978e-06,9.64
"Trigger Time",0.897811,s,-9.978978e-06,9.88
,,,-9.968978e-06,9.84
"Horizontal Offset",-1.0009e-05,s,-9.958978e-06,10.04
,,,-9.948978e-06,10.04
,,,-9.938978e-06,10
,,,-9.928978e-06,10.32
,,,-9.918978e-06,10.4
,,,-9.908978e-06,10.52
,,,-9.898978e-06,10.44
,,,-9.888978e-06,10.48
,,,-9.878978e-06,10.44
,,,-9.868978e-06,10.44
,,,-9.858978e-06,10.4
,,,-9.848978e-06,10.44
,,,-9.838978e-06,10.76
,,,-9.828978e-06,10.8
,,,-9.818978e-06,10.84
,,,-9.808978e-06,11.08
,,,-9.798978e-06,11.32
,,,-9.788978e-06,11.48
,,,-9.778978e-06,11.24
,,,-9.768978e-06,11.4
,,,-9.758978e-06,11.08
,,,-9.748978e-06,11.2
,,,-9.738978e-06,11.28
,,,-9.728978e-06,11.44
,,,-9.718978e-06,11.48
,,,-9.708978e-06,11.48
,,,-9.698978e-06,11.24
,,,-9.688978e-06,11.52
,,,-9.678978e-06,11.32
,,,-9.668978e-06,11.36
,,,-9.658978e-06,11.2
,,,-9.648978e-06,11.36
,,,-9.638978e-06,11.24
,,,-9.628978e-06,11.24
,,,-9.618978e-06,11.12
,,,-9.608978e-06,11.24
,,,-9.598978e-06,11.32
,,,-9.588978e-06,11.52
,,,-9.578978e-06,11.32
,,,-9.568978e-06,11.48
,,,-9.558978e-06,11.44
,,,-9.548978e-06,11.44
,,,-9.538978e-06,11.24
,,,-9.528978e-06,11.24
,,,-9.518978e-06,11.24
,,,-9.508978e-06,11.44
,,,-9.498978e-06,11.16
,,,-9.488978e-06,11.44
,,,-9.478978e-06,11.24
,,,-9.468978e-06,11.32
,,,-9.458978e-06,11.08
,,,-9.448978e-06,11.16
,,,-9.438978e-06,11.2
,,,-9.428978e-06,10.84
,,,-9.418978e-06,10.88
,,,-9.408978e-06,10.84
,,,-9.398978e-06,10.88
,,,-9.388978e-06,10.72
,,,-9.378978e-06,10.68
,,,-9.368978e-06,10.88
,,,-9.358978e-06,10.72
,,,-9.348978e-06,10.76
,,,-9.338978e-06,10.68
,,,-9.328978e-06,10.68
,,,-9.318978e-06,10.72
,,,-9.308978e-06,10.48
,,,-9.298978e-06,10.6
,,,-9.288978e-06,10.4
,,,-9.278978e-06,10.44
,,,-9.268978e-06,10.6
,,,-9.258978e-06,10.36
,,,-9.248978e-06,10.36
,,,-9.238978e-06,10.4
,,,-9.228978e-06,10.2
,,,-9.218978e-06,10.24
,,,-9.208978e-06,10.32
,,,-9.198978e-06,10.24
,,,-9.188978e-06,10.04
,,,-9.178978e-06,10.16
,,,-9.168978e-06,10.08
,,,-9.158978e-06,10.08
,,,-9.148978e-06,10
,,,-9.138978e-06,10
,,,-9.128978e-06,10.08
,,,-9.118978e-06,10
,,,-9.108978e-06,9.84
,,,-9.098978e-06,9.88
,,,-9.088978e-06,9.68
,,,-9.078978e-06,9.92
,,,-9.068978e-06,9.84
,,,-9.058978e-06,9.72
,,,-9.048978e-06,9.88
,,,-9.038978e-06,9.88
,,,-9.028978e-06,10
,,,-9.018978e-06,9.8
,,,-9.008978e-06,9.92
,,,-8.998978e-06,9.76
,,,-8.988978e-06,9.72
,,,-8.978978e-06,9.8
,,,-8.968978e-06,10.04
,,,-8.958978e-06,9.92
,,,-8.948978e-06,9.84
,,,-8.938978e-06,9.8
,,,-8.928978e-06,9.92
,,,-8.918978e-06,9.84
,,,-8.908978e-06,9.76
,,,-8.898978e-06,9.84
,,,-8.888978e-06,9.84
,,,-8.878978e-06,9.88
,,,-8.868978e-06,9.92
,,,-8.858978e-06,9.88
,,,-8.848978e-06,10.04
,,,-8.838978e-06,10.08
,,,-8.828978e-06,9.92
,,,-8.818978e-06,10.08
,,,-8.808978e-06,9.96
,,,-8.798978e-06,10.16
,,,-8.788978e-06,10.16
,,,-8.778978e-06,10.16
,,,-8.768978e-06,10.28
,,,-8.758978e-06,10.24
,,,-8.748978e-06,10.52
,,,-8.738978e-06,10.28
,,,-8.728978e-06,10.52
,,,-8.718978e-06,10.56
,,,-8.708978e-06,10.48
,,,-8.698978e-06,10.32
,,,-8.688978e-06,10.48
,,,-8.678978e-06,10.48
,,,-8.668978e-06,10.48
,,,-8.658978e-06,10.56
,,,-8.648978e-06,10.68
,,,-8.638978e-06,10.92
,,,-8.628978e-06,10.84
,,,-8.618978e-06,10.84
,,,-8.608978e-06,10.68
,,,-8.598978e-06,11.08
,,,-8.588978e-06,10.84
,,,-8.578978e-06,10.84
,,,-8.568978e-06,11.12
,,,-8.558978e-06,11.04
,,,-8.548978e-06,11.12
,,,-8.538978e-06,11.08
,,,-8.528978e-06,11.28
,,,-8.518978e-06,11.52
,,,-8.508978e-06,11.04
,,,-8.498978e-06,11.2
,,,-8.488978e-06,11.4
,,,-8.478978e-06,11.48
,,,-8.468978e-06,11.68
,,,-8.458978e-06,11.52
,,,-8.448978e-06,11.64
,,,-8.438978e-06,11.68
,,,-8.428978e-06,11.8
,,,-8.418978e-06,11.64
,,,-8.408978e-06,11.76
,,,-8.398978e-06,11.76
,,,-8.388978e-06,11.88
,,,-8.378978e-06,11.76
,,,-8.368978e-06,11.88
,,,-8.358978e-06,12.16
,,,-8.348978e-06,12.2
,,,-8.338978e-06,12
,,,-8.328978e-06,12.12
,,,-8.318978e-06,12.4
,,,-8.308978e-06,12.2
,,,-8.298978e-06,12.28
,,,-8.288978e-06,12.48
,,,-8.278978e-06,12.24
,,,-8.268978e-06,12.56
,,,-8.258978e-06,12.36
,,,-8.248978e-06,12.44
,,,-8.238978e-06,12.68
,,,-8.228978e-06,12.52
,,,-8.218978e-06,12.44
,,,-8.208978e-06,12.56
,,,-8.198978e-06,12.76
,,,-8.188978e-06,12.68
,,,-8.178978e-06,12.72
,,,-8.168978e-06,12.64
,,,-8.158978e-06,12.68
,,,-8.148978e-06,12.84
,,,-8.138978e-06,12.68
,,,-8.128978e-06,12.72
,,,-8.118978e-06,12.96
,,,-8.108978e-06,12.96
,,,-8.098978e-06,13
,,,-8.088978e-06,13.04
,,,-8.078978e-06,12.88
,,,-8.068978e-06,13.24
,,,-8.058978e-06,12.88
,,,-8.048978e-06,13
,,,-8.038978e-06,13.08
,,,-8.028978e-06,13.2
,,,-8.018978e-06,12.96
,,,-8.008978e-06,13.24
,,,-7.998978e-06,13.08
,,,-7.988978e-06,13.12
,,,-7.978978e-06,13.08
