"Record Length",10002,"Points",-0.0001000355,-0.629691
"Sample Interval",5e-08,s,-9.998545e-05,-0.50975
"Trigger Point",2000,"Samples",-9.993545e-05,-0.50975
"Trigger Time",0.7091,s,-9.988545e-05,-0.569721
,,,-9.983545e-05,-0.479765
"Horizontal Offset",-0.000100035,s,-9.978545e-05,-0.50975
,,,-9.973545e-05,-0.539735
,,,-9.968545e-05,-0.419794
,,,-9.963545e-05,-0.599706
,,,-9.958545e-05,-0.569721
,,,-9.953545e-05,-0.599706
,,,-9.948545e-05,-0.569721
,,,-9.943545e-05,-0.749632
,,,-9.938545e-05,-0.50975
,,,-9.933545e-05,-0.479765
,,,-9.928545e-05,-0.50975
,,,-9.923545e-05,-0.599706
,,,-9.918545e-05,-0.449779
,,,-9.913545e-05,-0.689662
,,,-9.908545e-05,-0.479765
,,,-9.903545e-05,-0.779618
,,,-9.898545e-05,-0.50975
,,,-9.893545e-05,-0.569721
,,,-9.888545e-05,-0.389809
,,,-9.883545e-05,-0.569721
,,,-9.878545e-05,-0.539735
,,,-9.873545e-05,-0.419794
,,,-9.868545e-05,-0.599706
,,,-9.863545e-05,-0.539735
,,,-9.858545e-05,-0.50975
,,,-9.853545e-05,-0.449779
,,,-9.848545e-05,-0.389809
,,,-9.843545e-05,-0.659676
,,,-9.838545e-05,-0.50975
,,,-9.833545e-05,-0.599706
,,,-9.828545e-05,-0.569721
,,,-9.823545e-05,-0.599706
,,,-9.818545e-05,-0.449779
,,,-9.813545e-05,-0.659676
,,,-9.808545e-05,-0.449779
,,,-9.803545e-05,-0.569721
,,,-9.798545e-05,-0.329838
,,,-9.793545e-05,-0.659676
,,,-9.788545e-05,-0.539735
,,,-9.783545e-05,-0.539735
,,,-9.778545e-05,-0.449779
,,,-9.773545e-05,-0.539735
,,,-9.768545e-05,-0.659676
,,,-9.763545e-05,-0.629691
,,,-9.758545e-05,-0.50975
,,,-9.753545e-05,-0.569721
,,,-9.748545e-05,-0.479765
,,,-9.743545e-05,-0.599706
,,,-9.738545e-05,-0.50975
,,,-9.733545e-05,-0.629691
,,,-9.728545e-05,-0.569721
,,,-9.723545e-05,-0.629691
,,,-9.718545e-05,-0.389809
,,,-9.713545e-05,-0.539735
,,,-9.708545e-05,-0.449779
,,,-9.703545e-05,-0.599706
,,,-9.698545e-05,-0.50975
,,,-9.693545e-05,-0.539735
,,,-9.688545e-05,-0.449779
,,,-9.683545e-05,-0.599706
,,,-9.678545e-05,-0.389809
