"Record Length",10002,"Points",-1.000437e-05,0.1
"Sample Interval",1e-08,s,-9.99437e-06,-0.1
"Trigger Point",1000,"Samples",-9.98437e-06,0.2
"Trigger Time",0.437025,s,-9.97437e-06,-0.1
,,,-9.96437e-06,-0.1
"Horizontal Offset",-1.00044e-05,s,-9.95437e-06,-0.5
,,,-9.94437e-06,0
,,,-9.93437e-06,0.2
,,,-9.92437e-06,-0.1
,,,-9.91437e-06,0
,,,-9.90437e-06,0.2
,,,-9.89437e-06,-0.2
,,,-9.88437e-06,-0.3
,,,-9.87437e-06,-0.4
,,,-9.86437e-06,-0.1
,,,-9.85437e-06,-0.1
,,,-9.84437e-06,0.1
,,,-9.83437e-06,-0.2
,,,-9.82437e-06,0.2
,,,-9.81437e-06,-0.1
,,,-9.80437e-06,0
,,,-9.79437e-06,-0.3
,,,-9.78437e-06,-0.1
,,,-9.77437e-06,0
,,,-9.76437e-06,-0.3
,,,-9.75437e-06,-0.3
,,,-9.74437e-06,0.1
,,,-9.73437e-06,-0.1
,,,-9.72437e-06,0.1
,,,-9.71437e-06,-0.4
,,,-9.70437e-06,0.2
,,,-9.69437e-06,0
,,,-9.68437e-06,0
,,,-9.67437e-06,0
,,,-9.66437e-06,0
,,,-9.65437e-06,-0.1
,,,-9.64437e-06,-0.3
,,,-9.63437e-06,-0.4
,,,-9.62437e-06,0
,,,-9.61437e-06,0
,,,-9.60437e-06,-0.2
,,,-9.59437e-06,-0.2
,,,-9.58437e-06,0.1
,,,-9.57437e-06,0
,,,-9.56437e-06,-0.3
,,,-9.55437e-06,-0.2
,,,-9.54437e-06,0
,,,-9.53437e-06,-0.1
,,,-9.52437e-06,-0.2
,,,-9.51437e-06,-0.3
,,,-9.50437e-06,-0.1
,,,-9.49437e-06,0.1
,,,-9.48437e-06,-0.2
,,,-9.47437e-06,-0.2
,,,-9.46437e-06,0
,,,-9.45437e-06,-0.2
,,,-9.44437e-06,-0.1
,,,-9.43437e-06,-0.2
,,,-9.42437e-06,-0.2
,,,-9.41437e-06,0
,,,-9.40437e-06,-0.3
,,,-9.39437e-06,-0.3
