"Record Length",10002,"Points",-0.0001000356,39.8
"Sample Interval",5e-08,s,-9.998557e-05,39.92
"Trigger Point",2000,"Samples",-9.993557e-05,39.72
"Trigger Time",0.711355,s,-9.988557e-05,39.68
,,,-9.983557e-05,39.8
"Horizontal Offset",-0.000100036,s,-9.978557e-05,39.8
,,,-9.973557e-05,39.8
,,,-9.968557e-05,39.56
,,,-9.963557e-05,39.68
,,,-9.958557e-05,39.92
,,,-9.953557e-05,39.64
,,,-9.948557e-05,39.68
,,,-9.943557e-05,39.76
,,,-9.938557e-05,39.88
,,,-9.933557e-05,39.64
,,,-9.928557e-05,39.68
,,,-9.923557e-05,39.88
,,,-9.918557e-05,39.96
,,,-9.913557e-05,39.64
,,,-9.908557e-05,39.68
,,,-9.903557e-05,39.8
,,,-9.898557e-05,39.88
,,,-9.893557e-05,39.68
,,,-9.888557e-05,39.52
,,,-9.883557e-05,39.72
,,,-9.878557e-05,40.04
,,,-9.873557e-05,39.76
,,,-9.868557e-05,39.56
,,,-9.863557e-05,39.64
,,,-9.858557e-05,39.88
,,,-9.853557e-05,39.68
,,,-9.848557e-05,39.68
,,,-9.843557e-05,39.72
,,,-9.838557e-05,39.96
,,,-9.833557e-05,39.64
,,,-9.828557e-05,39.72
,,,-9.823557e-05,39.84
,,,-9.818557e-05,39.96
,,,-9.813557e-05,39.72
,,,-9.808557e-05,39.68
,,,-9.803557e-05,39.72
,,,-9.798557e-05,39.8
,,,-9.793557e-05,39.72
,,,-9.788557e-05,39.68
,,,-9.783557e-05,39.56
,,,-9.778557e-05,39.84
,,,-9.773557e-05,39.52
,,,-9.768557e-05,39.6
,,,-9.763557e-05,39.8
,,,-9.758557e-05,39.92
,,,-9.753557e-05,39.64
,,,-9.748557e-05,39.68
,,,-9.743557e-05,39.72
,,,-9.738557e-05,39.96
,,,-9.733557e-05,39.76
,,,-9.728557e-05,39.6
,,,-9.723557e-05,39.72
,,,-9.718557e-05,39.92
,,,-9.713557e-05,39.64
,,,-9.708557e-05,39.68
,,,-9.703557e-05,39.88
,,,-9.698557e-05,39.88
,,,-9.693557e-05,39.8
,,,-9.688557e-05,39.6
,,,-9.683557e-05,39.76
,,,-9.678557e-05,39.92
,,,-9.673557e-05,39.68
,,,-9.668557e-05,39.64
,,,-9.663557e-05,39.52
,,,-9.658557e-05,39.84
,,,-9.653557e-05,39.64
,,,-9.648557e-05,39.56
,,,-9.643557e-05,39.6
,,,-9.638557e-05,39.84
,,,-9.633557e-05,39.8
,,,-9.628557e-05,39.64
,,,-9.623557e-05,39.8
,,,-9.618557e-05,39.88
,,,-9.613557e-05,39.68
